"","V1","V2","V3"
"412","2011-11-20 - 2011-11-26","26","stubhub jennifer lopez"
"413","2011-11-27 - 2011-12-03","26","stubhub jennifer lopez"
"414","2011-12-04 - 2011-12-10","26","stubhub jennifer lopez"
"415","2011-12-11 - 2011-12-17","26","stubhub jennifer lopez"
"416","2011-12-18 - 2011-12-24","0","stubhub jennifer lopez"
"417","2011-12-25 - 2011-12-31","0","stubhub jennifer lopez"
"418","2012-01-01 - 2012-01-07","0","stubhub jennifer lopez"
"419","2012-01-08 - 2012-01-14","0","stubhub jennifer lopez"
"420","2012-01-15 - 2012-01-21","0","stubhub jennifer lopez"
"421","2012-01-22 - 2012-01-28","49","stubhub jennifer lopez"
"422","2012-01-29 - 2012-02-04","36","stubhub jennifer lopez"
"423","2012-02-05 - 2012-02-11","36","stubhub jennifer lopez"
"424","2012-02-12 - 2012-02-18","36","stubhub jennifer lopez"
"425","2012-02-19 - 2012-02-25","36","stubhub jennifer lopez"
"426","2012-02-26 - 2012-03-03","36","stubhub jennifer lopez"
"427","2012-03-04 - 2012-03-10","24","stubhub jennifer lopez"
"428","2012-03-11 - 2012-03-17","24","stubhub jennifer lopez"
"429","2012-03-18 - 2012-03-24","24","stubhub jennifer lopez"
"430","2012-03-25 - 2012-03-31","24","stubhub jennifer lopez"
"431","2012-04-01 - 2012-04-07","25","stubhub jennifer lopez"
"432","2012-04-08 - 2012-04-14","36","stubhub jennifer lopez"
"433","2012-04-15 - 2012-04-21","23","stubhub jennifer lopez"
"434","2012-04-22 - 2012-04-28","52","stubhub jennifer lopez"
"435","2012-04-29 - 2012-05-05","80","stubhub jennifer lopez"
"436","2012-05-06 - 2012-05-12","58","stubhub jennifer lopez"
"437","2012-05-13 - 2012-05-19","47","stubhub jennifer lopez"
"438","2012-05-20 - 2012-05-26","24","stubhub jennifer lopez"
"439","2012-05-27 - 2012-06-02","24","stubhub jennifer lopez"
"440","2012-06-03 - 2012-06-09","35","stubhub jennifer lopez"
"441","2012-06-10 - 2012-06-16","23","stubhub jennifer lopez"
"442","2012-06-17 - 2012-06-23","23","stubhub jennifer lopez"
"443","2012-06-24 - 2012-06-30","24","stubhub jennifer lopez"
"444","2012-07-01 - 2012-07-07","36","stubhub jennifer lopez"
"445","2012-07-08 - 2012-07-14","47","stubhub jennifer lopez"
"446","2012-07-15 - 2012-07-21","32","stubhub jennifer lopez"
"447","2012-07-22 - 2012-07-28","24","stubhub jennifer lopez"
"448","2012-07-29 - 2012-08-04","24","stubhub jennifer lopez"
"449","2012-08-05 - 2012-08-11","24","stubhub jennifer lopez"
"450","2012-08-12 - 2012-08-18","64","stubhub jennifer lopez"
"451","2012-08-19 - 2012-08-25","32","stubhub jennifer lopez"
"452","2012-08-26 - 2012-09-01","0","stubhub jennifer lopez"
"453","2012-09-02 - 2012-09-08","0","stubhub jennifer lopez"
"454","2012-09-09 - 2012-09-15","0","stubhub jennifer lopez"
"455","2012-09-16 - 2012-09-22","0","stubhub jennifer lopez"
"456","2012-09-23 - 2012-09-29","0","stubhub jennifer lopez"
"457","2012-09-30 - 2012-10-06","22","stubhub jennifer lopez"
"458","2012-10-07 - 2012-10-13","0","stubhub jennifer lopez"
"459","2012-10-14 - 2012-10-20","0","stubhub jennifer lopez"
"460","2012-10-21 - 2012-10-27","0","stubhub jennifer lopez"
"461","2012-10-28 - 2012-11-03","0","stubhub jennifer lopez"
"462","2012-11-04 - 2012-11-10","0","stubhub jennifer lopez"
"463","2012-11-11 - 2012-11-17","0","stubhub jennifer lopez"
"464","2012-11-18 - 2012-11-24","0","stubhub jennifer lopez"
"465","2012-11-25 - 2012-12-01","41","stubhub jennifer lopez"
"466","2012-12-02 - 2012-12-08","22","stubhub jennifer lopez"
"467","2012-12-09 - 2012-12-15","22","stubhub jennifer lopez"
"468","2012-12-16 - 2012-12-22","22","stubhub jennifer lopez"
"469","2012-12-23 - 2012-12-29","22","stubhub jennifer lopez"
"470","2012-12-30 - 2013-01-05","22","stubhub jennifer lopez"
"471","2013-01-06 - 2013-01-12","19","stubhub jennifer lopez"
"472","2013-01-13 - 2013-01-19","19","stubhub jennifer lopez"
"473","2013-01-20 - 2013-01-26","19","stubhub jennifer lopez"
"474","2013-01-27 - 2013-02-02","19","stubhub jennifer lopez"
"475","2013-02-03 - 2013-02-09","19","stubhub jennifer lopez"
"476","2013-02-10 - 2013-02-16","26","stubhub jennifer lopez"
"477","2013-02-17 - 2013-02-23","19","stubhub jennifer lopez"
"478","2013-02-24 - 2013-03-02","19","stubhub jennifer lopez"
"479","2013-03-03 - 2013-03-09","19","stubhub jennifer lopez"
"480","2013-03-10 - 2013-03-16","19","stubhub jennifer lopez"
"481","2013-03-17 - 2013-03-23","0","stubhub jennifer lopez"
"482","2013-03-24 - 2013-03-30","0","stubhub jennifer lopez"
"483","2013-03-31 - 2013-04-06","0","stubhub jennifer lopez"
"484","2013-04-07 - 2013-04-13","0","stubhub jennifer lopez"
"485","2013-04-14 - 2013-04-20","0","stubhub jennifer lopez"
"486","2013-04-21 - 2013-04-27","0","stubhub jennifer lopez"
"487","2013-04-28 - 2013-05-04","0","stubhub jennifer lopez"
"488","2013-05-05 - 2013-05-11","0","stubhub jennifer lopez"
"489","2013-05-12 - 2013-05-18","0","stubhub jennifer lopez"
"490","2013-05-19 - 2013-05-25","18","stubhub jennifer lopez"
"491","2013-05-26 - 2013-06-01","19","stubhub jennifer lopez"
"492","2013-06-02 - 2013-06-08","19","stubhub jennifer lopez"
"493","2013-06-09 - 2013-06-15","19","stubhub jennifer lopez"
"494","2013-06-16 - 2013-06-22","19","stubhub jennifer lopez"
"495","2013-06-23 - 2013-06-29","19","stubhub jennifer lopez"
"496","2013-06-30 - 2013-07-06","19","stubhub jennifer lopez"
"497","2013-07-07 - 2013-07-13","19","stubhub jennifer lopez"
"498","2013-07-14 - 2013-07-20","19","stubhub jennifer lopez"
"499","2013-07-21 - 2013-07-27","19","stubhub jennifer lopez"
"500","2013-07-28 - 2013-08-03","19","stubhub jennifer lopez"
"501","2013-08-04 - 2013-08-10","19","stubhub jennifer lopez"
"502","2013-08-11 - 2013-08-17","0","stubhub jennifer lopez"
"503","2013-08-18 - 2013-08-24","0","stubhub jennifer lopez"
"504","2013-08-25 - 2013-08-31","0","stubhub jennifer lopez"
"505","2013-09-01 - 2013-09-07","0","stubhub jennifer lopez"
"506","2013-09-08 - 2013-09-14","0","stubhub jennifer lopez"
"507","2013-09-15 - 2013-09-21","0","stubhub jennifer lopez"
"508","2013-09-22 - 2013-09-28","0","stubhub jennifer lopez"
"509","2013-09-29 - 2013-10-05","0","stubhub jennifer lopez"
"510","2013-10-06 - 2013-10-12","0","stubhub jennifer lopez"
"511","2013-10-13 - 2013-10-19","0","stubhub jennifer lopez"
"512","2013-10-20 - 2013-10-26","0","stubhub jennifer lopez"
"513","2013-10-27 - 2013-11-02","18","stubhub jennifer lopez"
"514","2013-11-03 - 2013-11-09","17","stubhub jennifer lopez"
"515","2013-11-10 - 2013-11-16","17","stubhub jennifer lopez"
"516","2013-11-17 - 2013-11-23","17","stubhub jennifer lopez"
"517","2013-11-24 - 2013-11-30","0","stubhub jennifer lopez"
"518","2013-12-01 - 2013-12-07","0","stubhub jennifer lopez"
"519","2013-12-08 - 2013-12-14","0","stubhub jennifer lopez"
"520","2013-12-15 - 2013-12-21","0","stubhub jennifer lopez"
"521","2013-12-22 - 2013-12-28","0","stubhub jennifer lopez"
"522","2013-12-29 - 2014-01-04","0","stubhub jennifer lopez"
"523","2014-01-05 - 2014-01-11","0","stubhub jennifer lopez"
"524","2014-01-12 - 2014-01-18","34","stubhub jennifer lopez"
"525","2014-01-19 - 2014-01-25","16","stubhub jennifer lopez"
"526","2014-01-26 - 2014-02-01","17","stubhub jennifer lopez"
"527","2014-02-02 - 2014-02-08","17","stubhub jennifer lopez"
"528","2014-02-09 - 2014-02-15","16","stubhub jennifer lopez"
"529","2014-02-16 - 2014-02-22","16","stubhub jennifer lopez"
"530","2014-02-23 - 2014-03-01","16","stubhub jennifer lopez"
"531","2014-03-02 - 2014-03-08","16","stubhub jennifer lopez"
"532","2014-03-09 - 2014-03-15","17","stubhub jennifer lopez"
"533","2014-03-16 - 2014-03-22","16","stubhub jennifer lopez"
"534","2014-03-23 - 2014-03-29","16","stubhub jennifer lopez"
"535","2014-03-30 - 2014-04-05","16","stubhub jennifer lopez"
"536","2014-04-06 - 2014-04-12","17","stubhub jennifer lopez"
"537","2014-04-13 - 2014-04-19","17","stubhub jennifer lopez"
"538","2014-04-20 - 2014-04-26","17","stubhub jennifer lopez"
"539","2014-04-27 - 2014-05-03","17","stubhub jennifer lopez"
"540","2014-05-04 - 2014-05-10","16","stubhub jennifer lopez"
"541","2014-05-11 - 2014-05-17","16","stubhub jennifer lopez"
"542","2014-05-18 - 2014-05-24","18","stubhub jennifer lopez"
"543","2014-05-25 - 2014-05-31","27","stubhub jennifer lopez"
"544","2014-06-01 - 2014-06-07","31","stubhub jennifer lopez"
"545","2014-06-08 - 2014-06-14","18","stubhub jennifer lopez"
"546","2014-06-15 - 2014-06-21","19","stubhub jennifer lopez"
"547","2014-06-22 - 2014-06-28","19","stubhub jennifer lopez"
"548","2014-06-29 - 2014-07-05","19","stubhub jennifer lopez"
"549","2014-07-06 - 2014-07-12","19","stubhub jennifer lopez"
"550","2014-07-13 - 2014-07-19","0","stubhub jennifer lopez"
"551","2014-07-20 - 2014-07-26","0","stubhub jennifer lopez"
"552","2014-07-27 - 2014-08-02","0","stubhub jennifer lopez"
"553","2014-08-03 - 2014-08-09","0","stubhub jennifer lopez"
"554","2014-08-10 - 2014-08-16","0","stubhub jennifer lopez"
"555","2014-08-17 - 2014-08-23","18","stubhub jennifer lopez"
"556","2014-08-24 - 2014-08-30","18","stubhub jennifer lopez"
"557","2014-08-31 - 2014-09-06","35","stubhub jennifer lopez"
"558","2014-09-07 - 2014-09-13","17","stubhub jennifer lopez"
"559","2014-09-14 - 2014-09-20","17","stubhub jennifer lopez"
"560","2014-09-21 - 2014-09-27","17","stubhub jennifer lopez"
"561","2014-09-28 - 2014-10-04","17","stubhub jennifer lopez"
"562","2014-10-05 - 2014-10-11","17","stubhub jennifer lopez"
"563","2014-10-12 - 2014-10-18","17","stubhub jennifer lopez"
"564","2014-10-19 - 2014-10-25","17","stubhub jennifer lopez"
"565","2014-10-26 - 2014-11-01","17","stubhub jennifer lopez"
"566","2014-11-02 - 2014-11-08","17","stubhub jennifer lopez"
"567","2014-11-09 - 2014-11-15","17","stubhub jennifer lopez"
"568","2014-11-16 - 2014-11-22","17","stubhub jennifer lopez"
"569","2014-11-23 - 2014-11-29","17","stubhub jennifer lopez"
"570","2014-11-30 - 2014-12-06","18","stubhub jennifer lopez"
"571","2014-12-07 - 2014-12-13","18","stubhub jennifer lopez"
"572","2014-12-14 - 2014-12-20","18","stubhub jennifer lopez"
"573","2014-12-21 - 2014-12-27","19","stubhub jennifer lopez"
"574","2014-12-28 - 2015-01-03","18","stubhub jennifer lopez"
"575","2015-01-04 - 2015-01-10","16","stubhub jennifer lopez"
"576","2015-01-11 - 2015-01-17","16","stubhub jennifer lopez"
"577","2015-01-18 - 2015-01-24","23","stubhub jennifer lopez"
"578","2015-01-25 - 2015-01-31","16","stubhub jennifer lopez"
"579","2015-02-01 - 2015-02-07","16","stubhub jennifer lopez"
"580","2015-02-08 - 2015-02-14","16","stubhub jennifer lopez"
"581","2015-02-15 - 2015-02-21","16","stubhub jennifer lopez"
"582","2015-02-22 - 2015-02-28","16","stubhub jennifer lopez"
"583","2015-03-01 - 2015-03-07","16","stubhub jennifer lopez"
"584","2015-03-08 - 2015-03-14","16","stubhub jennifer lopez"
"585","2015-03-15 - 2015-03-21","15","stubhub jennifer lopez"
"586","2015-03-22 - 2015-03-28","17","stubhub jennifer lopez"
"587","2015-03-29 - 2015-04-04","16","stubhub jennifer lopez"
"588","2015-04-05 - 2015-04-11","16","stubhub jennifer lopez"
"589","2015-04-12 - 2015-04-18","16","stubhub jennifer lopez"
"590","2015-04-19 - 2015-04-25","16","stubhub jennifer lopez"
"591","2015-04-26 - 2015-05-02","16","stubhub jennifer lopez"
"592","2015-05-03 - 2015-05-09","16","stubhub jennifer lopez"
"593","2015-05-10 - 2015-05-16","21","stubhub jennifer lopez"
"594","2015-05-17 - 2015-05-23","31","stubhub jennifer lopez"
"595","2015-05-24 - 2015-05-30","16","stubhub jennifer lopez"
"596","2015-05-31 - 2015-06-06","16","stubhub jennifer lopez"
"597","2015-06-07 - 2015-06-13","31","stubhub jennifer lopez"
"598","2015-06-14 - 2015-06-20","15","stubhub jennifer lopez"
"599","2015-06-21 - 2015-06-27","16","stubhub jennifer lopez"
"600","2015-06-28 - 2015-07-04","16","stubhub jennifer lopez"
"601","2015-07-05 - 2015-07-11","16","stubhub jennifer lopez"
"602","2015-07-12 - 2015-07-18","16","stubhub jennifer lopez"
"603","2015-07-19 - 2015-07-25","16","stubhub jennifer lopez"
"604","2015-07-26 - 2015-08-01","16","stubhub jennifer lopez"
"605","2015-08-02 - 2015-08-08","15","stubhub jennifer lopez"
"606","2015-08-09 - 2015-08-15","15","stubhub jennifer lopez"
"607","2015-08-16 - 2015-08-22","15","stubhub jennifer lopez"
"608","2015-08-23 - 2015-08-29","15","stubhub jennifer lopez"
"609","2015-08-30 - 2015-09-05","15","stubhub jennifer lopez"
"610","2015-09-06 - 2015-09-12","15","stubhub jennifer lopez"
"611","2015-09-13 - 2015-09-19","15","stubhub jennifer lopez"
"612","2015-09-20 - 2015-09-26","15","stubhub jennifer lopez"
"613","2015-09-27 - 2015-10-03","15","stubhub jennifer lopez"
"614","2015-10-04 - 2015-10-10","15","stubhub jennifer lopez"
"615","2015-10-11 - 2015-10-17","15","stubhub jennifer lopez"
"616","2015-10-18 - 2015-10-24","14","stubhub jennifer lopez"
"617","2015-10-25 - 2015-10-31","14","stubhub jennifer lopez"
"618","2015-11-01 - 2015-11-07","16","stubhub jennifer lopez"
"619","2015-11-08 - 2015-11-14","18","stubhub jennifer lopez"
"620","2015-11-15 - 2015-11-21","20","stubhub jennifer lopez"
"621","2015-11-22 - 2015-11-28","22","stubhub jennifer lopez"
"622","2015-11-29 - 2015-12-05","14","stubhub jennifer lopez"
"623","2015-12-06 - 2015-12-12","15","stubhub jennifer lopez"
"624","2015-12-13 - 2015-12-19","16","stubhub jennifer lopez"
"625","2015-12-20 - 2015-12-26","16","stubhub jennifer lopez"
"626","2015-12-27 - 2016-01-02","24","stubhub jennifer lopez"
"627","2016-01-03 - 2016-01-09","36","stubhub jennifer lopez"
"628","2016-01-10 - 2016-01-16","23","stubhub jennifer lopez"
"629","2016-01-17 - 2016-01-23","47","stubhub jennifer lopez"
"630","2016-01-24 - 2016-01-30","75","stubhub jennifer lopez"
"631","2016-01-31 - 2016-02-06","32","stubhub jennifer lopez"
"632","2016-02-07 - 2016-02-13","37","stubhub jennifer lopez"
"633","2016-02-14 - 2016-02-20","27","stubhub jennifer lopez"
"634","2016-02-21 - 2016-02-27","31","stubhub jennifer lopez"
"635","2016-02-28 - 2016-03-05","44","stubhub jennifer lopez"
"636","2016-03-06 - 2016-03-12","13","stubhub jennifer lopez"
"637","2016-03-13 - 2016-03-19","13","stubhub jennifer lopez"
"638","2016-03-20 - 2016-03-26","27","stubhub jennifer lopez"
"639","2016-03-27 - 2016-04-02","32","stubhub jennifer lopez"
"640","2004-01-04 - 2004-01-10","0","stubhub madonna"
"641","2004-01-11 - 2004-01-17","0","stubhub madonna"
"642","2004-01-18 - 2004-01-24","0","stubhub madonna"
"643","2004-01-25 - 2004-01-31","0","stubhub madonna"
"644","2004-02-01 - 2004-02-07","0","stubhub madonna"
"645","2004-02-08 - 2004-02-14","0","stubhub madonna"
"646","2004-02-15 - 2004-02-21","0","stubhub madonna"
"647","2004-02-22 - 2004-02-28","0","stubhub madonna"
"648","2004-02-29 - 2004-03-06","0","stubhub madonna"
"649","2004-03-07 - 2004-03-13","0","stubhub madonna"
"650","2004-03-14 - 2004-03-20","0","stubhub madonna"
"651","2004-03-21 - 2004-03-27","0","stubhub madonna"
"652","2004-03-28 - 2004-04-03","0","stubhub madonna"
"653","2004-04-04 - 2004-04-10","0","stubhub madonna"
"654","2004-04-11 - 2004-04-17","0","stubhub madonna"
"655","2004-04-18 - 2004-04-24","0","stubhub madonna"
"656","2004-04-25 - 2004-05-01","0","stubhub madonna"
"657","2004-05-02 - 2004-05-08","0","stubhub madonna"
"658","2004-05-09 - 2004-05-15","0","stubhub madonna"
"659","2004-05-16 - 2004-05-22","0","stubhub madonna"
"660","2004-05-23 - 2004-05-29","0","stubhub madonna"
"661","2004-05-30 - 2004-06-05","0","stubhub madonna"
"662","2004-06-06 - 2004-06-12","0","stubhub madonna"
"663","2004-06-13 - 2004-06-19","0","stubhub madonna"
"664","2004-06-20 - 2004-06-26","0","stubhub madonna"
"665","2004-06-27 - 2004-07-03","0","stubhub madonna"
"666","2004-07-04 - 2004-07-10","0","stubhub madonna"
"667","2004-07-11 - 2004-07-17","0","stubhub madonna"
"668","2004-07-18 - 2004-07-24","0","stubhub madonna"
"669","2004-07-25 - 2004-07-31","0","stubhub madonna"
"670","2004-08-01 - 2004-08-07","0","stubhub madonna"
"671","2004-08-08 - 2004-08-14","0","stubhub madonna"
"672","2004-08-15 - 2004-08-21","0","stubhub madonna"
"673","2004-08-22 - 2004-08-28","0","stubhub madonna"
"674","2004-08-29 - 2004-09-04","0","stubhub madonna"
"675","2004-09-05 - 2004-09-11","0","stubhub madonna"
"676","2004-09-12 - 2004-09-18","0","stubhub madonna"
"677","2004-09-19 - 2004-09-25","0","stubhub madonna"
"678","2004-09-26 - 2004-10-02","0","stubhub madonna"
"679","2004-10-03 - 2004-10-09","0","stubhub madonna"
"680","2004-10-10 - 2004-10-16","0","stubhub madonna"
"681","2004-10-17 - 2004-10-23","0","stubhub madonna"
"682","2004-10-24 - 2004-10-30","0","stubhub madonna"
"683","2004-10-31 - 2004-11-06","0","stubhub madonna"
"684","2004-11-07 - 2004-11-13","0","stubhub madonna"
"685","2004-11-14 - 2004-11-20","0","stubhub madonna"
"686","2004-11-21 - 2004-11-27","0","stubhub madonna"
"687","2004-11-28 - 2004-12-04","0","stubhub madonna"
"688","2004-12-05 - 2004-12-11","0","stubhub madonna"
"689","2004-12-12 - 2004-12-18","0","stubhub madonna"
"690","2004-12-19 - 2004-12-25","0","stubhub madonna"
"691","2004-12-26 - 2005-01-01","0","stubhub madonna"
"692","2005-01-02 - 2005-01-08","0","stubhub madonna"
"693","2005-01-09 - 2005-01-15","0","stubhub madonna"
"694","2005-01-16 - 2005-01-22","0","stubhub madonna"
"695","2005-01-23 - 2005-01-29","0","stubhub madonna"
"696","2005-01-30 - 2005-02-05","0","stubhub madonna"
"697","2005-02-06 - 2005-02-12","0","stubhub madonna"
"698","2005-02-13 - 2005-02-19","0","stubhub madonna"
"699","2005-02-20 - 2005-02-26","0","stubhub madonna"
"700","2005-02-27 - 2005-03-05","0","stubhub madonna"
"701","2005-03-06 - 2005-03-12","0","stubhub madonna"
"702","2005-03-13 - 2005-03-19","0","stubhub madonna"
"703","2005-03-20 - 2005-03-26","0","stubhub madonna"
"704","2005-03-27 - 2005-04-02","0","stubhub madonna"
"705","2005-04-03 - 2005-04-09","0","stubhub madonna"
"706","2005-04-10 - 2005-04-16","0","stubhub madonna"
"707","2005-04-17 - 2005-04-23","0","stubhub madonna"
"708","2005-04-24 - 2005-04-30","0","stubhub madonna"
"709","2005-05-01 - 2005-05-07","0","stubhub madonna"
"710","2005-05-08 - 2005-05-14","0","stubhub madonna"
"711","2005-05-15 - 2005-05-21","0","stubhub madonna"
"712","2005-05-22 - 2005-05-28","0","stubhub madonna"
"713","2005-05-29 - 2005-06-04","0","stubhub madonna"
"714","2005-06-05 - 2005-06-11","0","stubhub madonna"
"715","2005-06-12 - 2005-06-18","0","stubhub madonna"
"716","2005-06-19 - 2005-06-25","0","stubhub madonna"
"717","2005-06-26 - 2005-07-02","0","stubhub madonna"
"718","2005-07-03 - 2005-07-09","0","stubhub madonna"
"719","2005-07-10 - 2005-07-16","0","stubhub madonna"
"720","2005-07-17 - 2005-07-23","0","stubhub madonna"
"721","2005-07-24 - 2005-07-30","0","stubhub madonna"
"722","2005-07-31 - 2005-08-06","0","stubhub madonna"
"723","2005-08-07 - 2005-08-13","0","stubhub madonna"
"724","2005-08-14 - 2005-08-20","0","stubhub madonna"
"725","2005-08-21 - 2005-08-27","0","stubhub madonna"
"726","2005-08-28 - 2005-09-03","0","stubhub madonna"
"727","2005-09-04 - 2005-09-10","0","stubhub madonna"
"728","2005-09-11 - 2005-09-17","0","stubhub madonna"
"729","2005-09-18 - 2005-09-24","0","stubhub madonna"
"730","2005-09-25 - 2005-10-01","0","stubhub madonna"
"731","2005-10-02 - 2005-10-08","0","stubhub madonna"
"732","2005-10-09 - 2005-10-15","0","stubhub madonna"
"733","2005-10-16 - 2005-10-22","0","stubhub madonna"
"734","2005-10-23 - 2005-10-29","0","stubhub madonna"
"735","2005-10-30 - 2005-11-05","0","stubhub madonna"
"736","2005-11-06 - 2005-11-12","0","stubhub madonna"
"737","2005-11-13 - 2005-11-19","0","stubhub madonna"
"738","2005-11-20 - 2005-11-26","0","stubhub madonna"
"739","2005-11-27 - 2005-12-03","0","stubhub madonna"
"740","2005-12-04 - 2005-12-10","0","stubhub madonna"
"741","2005-12-11 - 2005-12-17","0","stubhub madonna"
"742","2005-12-18 - 2005-12-24","0","stubhub madonna"
"743","2005-12-25 - 2005-12-31","0","stubhub madonna"
"744","2006-01-01 - 2006-01-07","0","stubhub madonna"
"745","2006-01-08 - 2006-01-14","0","stubhub madonna"
"746","2006-01-15 - 2006-01-21","0","stubhub madonna"
"747","2006-01-22 - 2006-01-28","0","stubhub madonna"
"748","2006-01-29 - 2006-02-04","0","stubhub madonna"
